id_tinka,date,lucky_numbers,check,b_one,b_two,b_three,b_four,b_five,b_six,yapa,sio_si
0407,2002-07-28,17 - 09 - 31 - 32 - 02 - 41,"02, 09, 17, 31, 32, 41",17,9,31,32,2,41,8,
0406,2002-07-21,07 - 34 - 23 - 42 - 43 - 15,"07, 15, 23, 34, 42, 43",7,34,23,42,43,15,32,
0405,2002-07-14,04 - 40 - 21 - 07 - 27 - 42,"04, 07, 21, 27, 40, 42",4,40,21,7,27,42,9,
0404,2002-07-07,08 - 34 - 42 - 03 - 37 - 07,"03, 07, 08, 34, 37, 42",8,34,42,3,37,7,45,
0403,2002-06-30,40 - 33 - 39 - 04 - 29 - 19,"04, 19, 29, 33, 39, 40",40,33,39,4,29,19,9,
0402,2002-06-23,35 - 32 - 08 - 31 - 09 - 22,"08, 09, 22, 31, 32, 35",35,32,8,31,9,22,43,
0401,2002-06-16,43 - 05 - 27 - 06 - 32 - 23,"05, 06, 23, 27, 32, 43",43,5,27,6,32,23,21,
0400,2002-06-09,05 - 13 - 26 - 21 - 04 - 19,"04, 05, 13, 19, 21, 26",5,13,26,21,4,19,1,
0399,2002-06-02,08 - 42 - 16 - 44 - 18 - 17,"08, 16, 17, 18, 42, 44",8,42,16,44,18,17,34,
0398,2002-05-26,24 - 44 - 13 - 43 - 12 - 32,"12, 13, 24, 32, 43, 44",24,44,13,43,12,32,34,
0397,2002-05-19,41 - 14 - 03 - 26 - 36 - 24,"03, 14, 24, 26, 36, 41",41,14,3,26,36,24,17,
0396,2002-05-12,32 - 34 - 33 - 20 - 45 - 30,"20, 30, 32, 33, 34, 45",32,34,33,20,45,30,25,
0395,2002-05-05,12 - 32 - 35 - 09 - 43 - 20,"09, 12, 20, 32, 35, 43",12,32,35,9,43,20,29,
0394,2002-04-28,36 - 24 - 03 - 32 - 37 - 21,"03, 21, 24, 32, 36, 37",36,24,3,32,37,21,29,
0393,2002-04-21,43 - 39 - 06 - 17 - 03 - 45,"03, 06, 17, 39, 43, 45",43,39,6,17,3,45,4,
0392,2002-04-14,35 - 40 - 45 - 05 - 38 - 42,"05, 35, 38, 40, 42, 45",35,40,45,5,38,42,16,
0391,2002-04-07,15 - 43 - 20 - 45 - 28 - 24,"15, 20, 24, 28, 43, 45",15,43,20,45,28,24,38,
0390,2002-03-31,43 - 38 - 17 - 08 - 44 - 03,"03, 08, 17, 38, 43, 44",43,38,17,8,44,3,14,
0389,2002-03-24,23 - 14 - 26 - 32 - 36 - 42,"14, 23, 26, 32, 36, 42",23,14,26,32,36,42,5,
0388,2002-03-17,18 - 37 - 20 - 17 - 07 - 14,"07, 14, 17, 18, 20, 37",18,37,20,17,7,14,35,
0387,2002-03-10,15 - 16 - 36 - 37 - 10 - 05,"05, 10, 15, 16, 36, 37",15,16,36,37,10,5,13,
0386,2002-03-03,21 - 03 - 31 - 15 - 16 - 44,"03, 15, 16, 21, 31, 44",21,3,31,15,16,44,8,05 - 02
0385,2002-02-24,40 - 16 - 26 - 21 - 28 - 45,"16, 21, 26, 28, 40, 45",40,16,26,21,28,45,5,
0384,2002-02-17,36 - 14 - 18 - 17 - 03 - 16,"03, 14, 16, 17, 18, 36",36,14,18,17,3,16,32,
0383,2002-02-10,39 - 29 - 41 - 26 - 07 - 17,"07, 17, 26, 29, 39, 41",39,29,41,26,7,17,12,
0382,2002-02-03,23 - 20 - 15 - 04 - 16 - 22,"04, 15, 16, 20, 22, 23",23,20,15,4,16,22,45,
0381,2002-01-27,42 - 01 - 19 - 21 - 06 - 43,"01, 06, 19, 21, 42, 43",42,1,19,21,6,43,23,
0380,2002-01-20,20 - 12 - 38 - 31 - 29 - 17,"12, 17, 20, 29, 31, 38",20,12,38,31,29,17,27,
0379,2002-01-13,41 - 08 - 11 - 10 - 17 - 09,"08, 09, 10, 11, 17, 41",41,8,11,10,17,9,1,
0378,2002-01-06,10 - 24 - 25 - 38 - 42 - 11,"10, 11, 24, 25, 38, 42",10,24,25,38,42,11,5,
0377,2001-12-30,08 - 21 - 40 - 24 - 16 - 01,"01, 08, 16, 21, 24, 40",8,21,40,24,16,1,30,
0376,2001-12-23,19 - 33 - 09 - 32 - 08 - 38,"08, 09, 19, 32, 33, 38",19,33,9,32,8,38,22,
0375,2001-12-16,03 - 24 - 25 - 19 - 04 - 33,"03, 04, 19, 24, 25, 33",3,24,25,19,4,33,43,
0374,2001-12-09,30 - 10 - 36 - 17 - 02 - 44,"02, 10, 17, 30, 36, 44",30,10,36,17,2,44,7,
0373,2001-12-02,33 - 31 - 02 - 07 - 10 - 37,"02, 07, 10, 31, 33, 37",33,31,2,7,10,37,3,
0372,2001-11-25,44 - 01 - 40 - 29 - 39 - 36,"01, 29, 36, 39, 40, 44",44,1,40,29,39,36,5,
0371,2001-11-18,11 - 44 - 35 - 16 - 27 - 38,"11, 16, 27, 35, 38, 44",11,44,35,16,27,38,26,
0370,2001-11-11,34 - 36 - 19 - 23 - 32 - 45,"19, 23, 32, 34, 36, 45",34,36,19,23,32,45,2,
0369,2001-11-04,15 - 12 - 07 - 17 - 11 - 19,"07, 11, 12, 15, 17, 19",15,12,7,17,11,19,45,
0368,2001-10-28,02 - 18 - 29 - 28 - 40 - 35,"02, 18, 28, 29, 35, 40",2,18,29,28,40,35,27,
0367,2001-10-21,10 - 23 - 03 - 30 - 02 - 37,"02, 03, 10, 23, 30, 37",10,23,3,30,2,37,26,
0366,2001-10-14,21 - 11 - 42 - 38 - 05 - 01,"01, 05, 11, 21, 38, 42",21,11,42,38,5,1,3,
0365,2001-10-07,38 - 10 - 40 - 22 - 02 - 07,"02, 07, 10, 22, 38, 40",38,10,40,22,2,7,6,
0364,2001-09-30,27 - 45 - 44 - 32 - 24 - 36,"24, 27, 32, 36, 44, 45",27,45,44,32,24,36,11,
0363,2001-09-23,36 - 20 - 24 - 28 - 32 - 42,"20, 24, 28, 32, 36, 42",36,20,24,28,32,42,45,
0362,2001-09-16,02 - 19 - 21 - 35 - 42 - 14,"02, 14, 19, 21, 35, 42",2,19,21,35,42,14,20,
0361,2001-09-09,04 - 30 - 38 - 41 - 19 - 40,"04, 19, 30, 38, 40, 41",4,30,38,41,19,40,3,
0360,2001-09-02,03 - 40 - 12 - 15 - 39 - 09,"03, 09, 12, 15, 39, 40",3,40,12,15,39,9,19,
0359,2001-08-26,27 - 03 - 39 - 42 - 23 - 33,"03, 23, 27, 33, 39, 42",27,3,39,42,23,33,19,
0358,2001-08-19,39 - 35 - 25 - 19 - 42 - 41,"19, 25, 35, 39, 41, 42",39,35,25,19,42,41,3,
0357,2001-08-12,08 - 03 - 45 - 42 - 33 - 44,"03, 08, 33, 42, 44, 45",8,3,45,42,33,44,4,
0356,2001-08-05,26 - 37 - 25 - 07 - 33 - 12,"07, 12, 25, 26, 33, 37",26,37,25,7,33,12,30,
0355,2001-07-29,02 - 43 - 08 - 44 - 14 - 05,"02, 05, 08, 14, 43, 44",2,43,8,44,14,5,32,
0354,2001-07-22,03 - 26 - 27 - 40 - 20 - 18,"03, 18, 20, 26, 27, 40",3,26,27,40,20,18,19,
0353,2001-07-15,03 - 08 - 14 - 10 - 44 - 45,"03, 08, 10, 14, 44, 45",3,8,14,10,44,45,9,
0352,2001-07-08,43 - 44 - 14 - 25 - 40 - 33,"14, 25, 33, 40, 43, 44",43,44,14,25,40,33,11,34
0351,2001-07-01,05 - 24 - 17 - 39 - 08 - 18,"05, 08, 17, 18, 24, 39",5,24,17,39,8,18,9,39
0350,2001-06-24,16 - 30 - 02 - 32 - 14 - 13,"02, 13, 14, 16, 30, 32",16,30,2,32,14,13,38,
0349,2001-06-17,19 - 34 - 01 - 15 - 37 - 20,"01, 15, 19, 20, 34, 37",19,34,1,15,37,20,5,27 - 05
0348,2001-06-10,14 - 13 - 25 - 16 - 06 - 17,"06, 13, 14, 16, 17, 25",14,13,25,16,6,17,1,19 - 05
0347,2001-06-03,45 - 02 - 43 - 39 - 31 - 29,"02, 29, 31, 39, 43, 45",45,2,43,39,31,29,4,33 - 10
0346,2001-05-27,05 - 36 - 40 - 09 - 20 - 15,"05, 09, 15, 20, 36, 40",5,36,40,9,20,15,42,
0345,2001-05-20,28 - 30 - 09 - 31 - 33 - 18,"09, 18, 28, 30, 31, 33",28,30,9,31,33,18,24,39 - 11
0344,2001-05-13,43 - 01 - 45 - 34 - 03 - 31,"01, 03, 31, 34, 43, 45",43,1,45,34,3,31,22,29 - 38
0343,2001-05-06,26 - 31 - 45 - 32 - 11 - 42,"11, 26, 31, 32, 42, 45",26,31,45,32,11,42,4,42 - 44 - 10
0342,2001-04-29,41 - 10 - 15 - 25 - 09 - 43,"09, 10, 15, 25, 41, 43",41,10,15,25,9,43,39,06 - 17
0341,2001-04-22,16 - 28 - 27 - 33 - 19 - 30,"16, 19, 27, 28, 30, 33",16,28,27,33,19,30,23,
0340,2001-04-15,14 - 38 - 31 - 12 - 45 - 20,"12, 14, 20, 31, 38, 45",14,38,31,12,45,20,22,
0339,2001-04-08,44 - 45 - 10 - 14 - 31 - 30,"10, 14, 30, 31, 44, 45",44,45,10,14,31,30,37,
0338,2001-04-01,20 - 45 - 43 - 39 - 34 - 32,"20, 32, 34, 39, 43, 45",20,45,43,39,34,32,30,
0337,2001-03-25,32 - 17 - 45 - 22 - 14 - 38,"14, 17, 22, 32, 38, 45",32,17,45,22,14,38,3,
0336,2001-03-18,27 - 17 - 25 - 05 - 12 - 11,"05, 11, 12, 17, 25, 27",27,17,25,5,12,11,15,
0335,2001-03-11,15 - 37 - 39 - 42 - 03 - 04,"03, 04, 15, 37, 39, 42",15,37,39,42,3,4,1,
0334,2001-03-04,26 - 02 - 31 - 06 - 27 - 28,"02, 06, 26, 27, 28, 31",26,2,31,6,27,28,3,
0333,2001-02-25,38 - 36 - 24 - 08 - 39 - 11,"08, 11, 24, 36, 38, 39",38,36,24,8,39,11,26,
0332,2001-02-18,24 - 39 - 21 - 01 - 30 - 18,"01, 18, 21, 24, 30, 39",24,39,21,1,30,18,13,
0331,2001-02-11,21 - 40 - 31 - 13 - 45 - 39,"13, 21, 31, 39, 40, 45",21,40,31,13,45,39,1,
0330,2001-02-04,42 - 37 - 32 - 02 - 18 - 27,"02, 18, 27, 32, 37, 42",42,37,32,2,18,27,40,
0329,2001-01-28,12 - 20 - 01 - 06 - 19 - 02,"01, 02, 06, 12, 19, 20",12,20,1,6,19,2,24,
0328,2001-01-21,39 - 20 - 37 - 30 - 26 - 28,"20, 26, 28, 30, 37, 39",39,20,37,30,26,28,41,
0327,2001-01-14,13 - 29 - 10 - 07 - 19 - 28,"07, 10, 13, 19, 28, 29",13,29,10,7,19,28,37,
0326,2001-01-07,23 - 33 - 13 - 30 - 44 - 14,"13, 14, 23, 30, 33, 44",23,33,13,30,44,14,36,
0325,2000-12-31,25 - 43 - 35 - 02 - 42 - 41,"02, 25, 35, 41, 42, 43",25,43,35,2,42,41,45,
0324,2000-12-25,44 - 03 - 40 - 07 - 15 - 13,"03, 07, 13, 15, 40, 44",44,3,40,7,15,13,35,
0323,2000-12-17,39 - 18 - 28 - 44 - 20 - 22,"18, 20, 22, 28, 39, 44",39,18,28,44,20,22,27,
0322,2000-12-10,08 - 17 - 12 - 21 - 38 - 32,"08, 12, 17, 21, 32, 38",8,17,12,21,38,32,18,
0321,2000-12-03,23 - 35 - 24 - 01 - 32 - 31,"01, 23, 24, 31, 32, 35",23,35,24,1,32,31,40,
0320,2000-11-26,23 - 01 - 30 - 18 - 39 - 05,"01, 05, 18, 23, 30, 39",23,1,30,18,39,5,26,
0319,2000-11-19,44 - 19 - 16 - 26 - 09 - 42,"09, 16, 19, 26, 42, 44",44,19,16,26,9,42,17,
0318,2000-11-12,42 - 20 - 10 - 14 - 37 - 08,"08, 10, 14, 20, 37, 42",42,20,10,14,37,8,45,
0317,2000-11-05,28 - 45 - 21 - 43 - 03 - 02,"02, 03, 21, 28, 43, 45",28,45,21,43,3,2,16,
0316,2000-10-29,12 - 23 - 16 - 39 - 28 - 38,"12, 16, 23, 28, 38, 39",12,23,16,39,28,38,18,
0315,2000-10-22,20 - 41 - 45 - 10 - 17 - 33,"10, 17, 20, 33, 41, 45",20,41,45,10,17,33,19,
0314,2000-10-15,35 - 24 - 33 - 26 - 17 - 39,"17, 24, 26, 33, 35, 39",35,24,33,26,17,39,44,
0313,2000-10-08,38 - 26 - 03 - 37 - 21 - 25,"03, 21, 25, 26, 37, 38",38,26,3,37,21,25,29,
0312,2000-10-01,16 - 45 - 44 - 33 - 31 - 29,"16, 29, 31, 33, 44, 45",16,45,44,33,31,29,8,
0311,2000-09-24,32 - 29 - 21 - 45 - 12 - 05,"05, 12, 21, 29, 32, 45",32,29,21,45,12,5,28,
0310,2000-09-17,40 - 31 - 39 - 03 - 08 - 30,"03, 08, 30, 31, 39, 40",40,31,39,3,8,30,35,
0309,2000-09-10,43 - 26 - 02 - 03 - 21 - 34,"02, 03, 21, 26, 34, 43",43,26,2,3,21,34,19,
0308,2000-09-03,41 - 01 - 45 - 30 - 36 - 29,"01, 29, 30, 36, 41, 45",41,1,45,30,36,29,7,
0307,2000-08-27,24 - 41 - 12 - 13 - 31 - 11,"11, 12, 13, 24, 31, 41",24,41,12,13,31,11,28,
0306,2000-08-20,03 - 11 - 04 - 17 - 23 - 31,"03, 04, 11, 17, 23, 31",3,11,4,17,23,31,29,
0305,2000-08-13,22 - 16 - 30 - 13 - 37 - 41,"13, 16, 22, 30, 37, 41",22,16,30,13,37,41,34,
0304,2000-08-06,18 - 28 - 12 - 14 - 41 - 03,"03, 12, 14, 18, 28, 41",18,28,12,14,41,3,22,
0303,2000-07-30,14 - 35 - 45 - 03 - 08 - 31,"03, 08, 14, 31, 35, 45",14,35,45,3,8,31,26,
0302,2000-07-23,34 - 45 - 20 - 25 - 06 - 42,"06, 20, 25, 34, 42, 45",34,45,20,25,6,42,15,
0301,2000-07-16,21 - 09 - 16 - 12 - 18 - 28,"09, 12, 16, 18, 21, 28",21,9,16,12,18,28,7,
0300,2000-07-09,13 - 45 - 22 - 42 - 33 - 32,"13, 22, 32, 33, 42, 45",13,45,22,42,33,32,28,
0299,2000-07-02,15 - 28 - 17 - 12 - 40 - 03,"03, 12, 15, 17, 28, 40",15,28,17,12,40,3,43,
0298,2000-06-25,31 - 14 - 43 - 40 - 05 - 13,"05, 13, 14, 31, 40, 43",31,14,43,40,5,13,2,
0297,2000-06-18,27 - 29 - 34 - 39 - 18 - 01,"01, 18, 27, 29, 34, 39",27,29,34,39,18,1,31,
0296,2000-06-11,17 - 13 - 26 - 32 - 35 - 19,"13, 17, 19, 26, 32, 35",17,13,26,32,35,19,27,
0295,2000-06-04,05 - 01 - 07 - 21 - 33 - 04,"01, 04, 05, 07, 21, 33",5,1,7,21,33,4,42,
0294,2000-05-28,36 - 13 - 40 - 43 - 24 - 26,"13, 24, 26, 36, 40, 43",36,13,40,43,24,26,42,
0293,2000-05-21,38 - 33 - 17 - 30 - 20 - 29,"17, 20, 29, 30, 33, 38",38,33,17,30,20,29,2,
0292,2000-05-14,32 - 08 - 19 - 35 - 29 - 11,"08, 11, 19, 29, 32, 35",32,8,19,35,29,11,3,
0291,2000-05-07,34 - 25 - 09 - 01 - 05 - 39,"01, 05, 09, 25, 34, 39",34,25,9,1,5,39,21,
0290,2000-04-30,18 - 43 - 22 - 39 - 38 - 24,"18, 22, 24, 38, 39, 43",18,43,22,39,38,24,41,
0289,2000-04-23,30 - 37 - 11 - 42 - 04 - 01,"01, 04, 11, 30, 37, 42",30,37,11,42,4,1,7,
0288,2000-04-16,40 - 07 - 01 - 22 - 28 - 20,"01, 07, 20, 22, 28, 40",40,7,1,22,28,20,15,
0287,2000-04-09,35 - 01 - 31 - 39 - 21 - 36,"01, 21, 31, 35, 36, 39",35,1,31,39,21,36,22,
0286,2000-04-02,19 - 12 - 23 - 01 - 43 - 04,"01, 04, 12, 19, 23, 43",19,12,23,1,43,4,40,
0285,2000-03-26,36 - 01 - 07 - 26 - 42 - 28,"01, 07, 26, 28, 36, 42",36,1,7,26,42,28,22,
0284,2000-03-19,10 - 37 - 01 - 17 - 11 - 23,"01, 10, 11, 17, 23, 37",10,37,1,17,11,23,13,
0283,2000-03-12,32 - 15 - 04 - 18 - 21 - 10,"04, 10, 15, 18, 21, 32",32,15,4,18,21,10,19,
0282,2000-03-05,27 - 06 - 24 - 14 - 18 - 42,"06, 14, 18, 24, 27, 42",27,6,24,14,18,42,31,
0281,2000-02-27,19 - 05 - 23 - 29 - 18 - 39,"05, 18, 19, 23, 29, 39",19,5,23,29,18,39,4,
0280,2000-02-20,39 - 05 - 18 - 21 - 08 - 41,"05, 08, 18, 21, 39, 41",39,5,18,21,8,41,15,
0279,2000-02-13,28 - 01 - 32 - 08 - 24 - 23,"01, 08, 23, 24, 28, 32",28,1,32,8,24,23,38,
0278,2000-02-06,09 - 12 - 25 - 02 - 18 - 28,"02, 09, 12, 18, 25, 28",9,12,25,2,18,28,5,
0277,2000-01-30,17 - 02 - 19 - 31 - 33 - 15,"02, 15, 17, 19, 31, 33",17,2,19,31,33,15,21,
0276,2000-01-23,39 - 02 - 31 - 30 - 01 - 16,"01, 02, 16, 30, 31, 39",39,2,31,30,1,16,41,
0275,2000-01-16,26 - 16 - 32 - 43 - 36 - 12,"12, 16, 26, 32, 36, 43",26,16,32,43,36,12,14,
0274,2000-01-09,35 - 39 - 17 - 05 - 24 - 12,"05, 12, 17, 24, 35, 39",35,39,17,5,24,12,9,
0273,1999-12-31,16 - 12 - 14 - 34 - 36 - 05,"05, 12, 14, 16, 34, 36",16,12,14,34,36,5,41,
0272,1999-12-26,16 - 01 - 04 - 28 - 38 - 09,"01, 04, 09, 16, 28, 38",16,1,4,28,38,9,36,
0271,1999-12-19,01 - 28 - 43 - 22 - 35 - 04,"01, 04, 22, 28, 35, 43",1,28,43,22,35,4,24,
0270,1999-12-12,17 - 21 - 40 - 43 - 27 - 34,"17, 21, 27, 34, 40, 43",17,21,40,43,27,34,37,
0269,1999-12-05,10 - 13 - 32 - 16 - 03 - 30,"03, 10, 13, 16, 30, 32",10,13,32,16,3,30,28,
0268,1999-11-28,14 - 37 - 21 - 17 - 25 - 20,"14, 17, 20, 21, 25, 37",14,37,21,17,25,20,28,
0267,1999-11-21,06 - 04 - 30 - 19 - 43 - 21,"04, 06, 19, 21, 30, 43",6,4,30,19,43,21,24,
0266,1999-11-14,34 - 39 - 30 - 27 - 16 - 13,"13, 16, 27, 30, 34, 39",34,39,30,27,16,13,33,
0265,1999-11-07,14 - 29 - 32 - 06 - 35 - 17,"06, 14, 17, 29, 32, 35",14,29,32,6,35,17,20,
0264,1999-10-31,03 - 21 - 37 - 42 - 19 - 07,"03, 07, 19, 21, 37, 42",3,21,37,42,19,7,5,
0263,1999-10-24,19 - 41 - 06 - 25 - 07 - 37,"06, 07, 19, 25, 37, 41",19,41,6,25,7,37,43,
0262,1999-10-17,18 - 10 - 28 - 30 - 21 - 33,"10, 18, 21, 28, 30, 33",18,10,28,30,21,33,20,
0261,1999-10-10,22 - 28 - 06 - 04 - 41 - 07,"04, 06, 07, 22, 28, 41",22,28,6,4,41,7,32,
0260,1999-10-03,05 - 08 - 14 - 09 - 06 - 34,"05, 06, 08, 09, 14, 34",5,8,14,9,6,34,27,
0259,1999-09-26,39 - 17 - 01 - 18 - 42 - 43,"01, 17, 18, 39, 42, 43",39,17,1,18,42,43,15,
0258,1999-09-19,08 - 21 - 18 - 35 - 26 - 36,"08, 18, 21, 26, 35, 36",8,21,18,35,26,36,25,
0257,1999-09-12,26 - 22 - 05 - 42 - 33 - 17,"05, 17, 22, 26, 33, 42",26,22,5,42,33,17,34,
0256,1999-09-05,31 - 41 - 25 - 19 - 01 - 04,"01, 04, 19, 25, 31, 41",31,41,25,19,1,4,13,
0255,1999-08-29,02 - 07 - 28 - 04 - 36 - 12,"02, 04, 07, 12, 28, 36",2,7,28,4,36,12,1,
0254,1999-08-22,06 - 19 - 37 - 05 - 40 - 03,"03, 05, 06, 19, 37, 40",6,19,37,5,40,3,11,
0253,1999-08-15,35 - 15 - 20 - 10 - 41 - 27,"10, 15, 20, 27, 35, 41",35,15,20,10,41,27,42,
0252,1999-08-08,24 - 13 - 36 - 27 - 22 - 31,"13, 22, 24, 27, 31, 36",24,13,36,27,22,31,12,
0251,1999-08-01,19 - 25 - 30 - 35 - 33 - 01,"01, 19, 25, 30, 33, 35",19,25,30,35,33,1,28,
0250,1999-07-25,17 - 39 - 24 - 13 - 19 - 42,"13, 17, 19, 24, 39, 42",17,39,24,13,19,42,2,
0249,1999-07-18,25 - 33 - 26 - 04 - 24 - 16,"04, 16, 24, 25, 26, 33",25,33,26,4,24,16,37,
0248,1999-07-11,37 - 35 - 38 - 11 - 12 - 04,"04, 11, 12, 35, 37, 38",37,35,38,11,12,4,25,
0247,1999-07-04,37 - 24 - 14 - 18 - 25 - 22,"14, 18, 22, 24, 25, 37",37,24,14,18,25,22,15,
0246,1999-06-27,07 - 11 - 21 - 23 - 28 - 31,"07, 11, 21, 23, 28, 31",7,11,21,23,28,31,1,
0245,1999-06-20,31 - 18 - 11 - 33 - 43 - 38,"11, 18, 31, 33, 38, 43",31,18,11,33,43,38,0,
0244,1999-06-13,14 - 17 - 39 - 40 - 03 - 34,"03, 14, 17, 34, 39, 40",14,17,39,40,3,34,0,
0243,1999-06-06,18 - 26 - 41 - 08 - 01 - 17,"01, 08, 17, 18, 26, 41",18,26,41,8,1,17,0,
0242,1999-05-30,02 - 41 - 24 - 16 - 06 - 38,"02, 06, 16, 24, 38, 41",2,41,24,16,6,38,0,
0241,1999-05-23,04 - 16 - 31 - 12 - 15 - 30,"04, 12, 15, 16, 30, 31",4,16,31,12,15,30,0,
0240,1999-05-16,22 - 07 - 20 - 41 - 43 - 15,"07, 15, 20, 22, 41, 43",22,7,20,41,43,15,0,
0239,1999-05-09,06 - 32 - 35 - 15 - 38 - 18,"06, 15, 18, 32, 35, 38",6,32,35,15,38,18,0,
0238,1999-05-02,22 - 26 - 24 - 23 - 03 - 07,"03, 07, 22, 23, 24, 26",22,26,24,23,3,7,0,
0237,1999-04-25,13 - 38 - 03 - 14 - 36 - 17,"03, 13, 14, 17, 36, 38",13,38,3,14,36,17,0,
0236,1999-04-18,15 - 04 - 09 - 08 - 06 - 22,"04, 06, 08, 09, 15, 22",15,4,9,8,6,22,0,
0235,1999-04-11,19 - 12 - 34 - 38 - 07 - 14,"07, 12, 14, 19, 34, 38",19,12,34,38,7,14,0,
0234,1999-04-04,11 - 23 - 30 - 36 - 41 - 42,"11, 23, 30, 36, 41, 42",11,23,30,36,41,42,0,
0233,1999-03-28,36 - 40 - 03 - 17 - 21 - 14,"03, 14, 17, 21, 36, 40",36,40,3,17,21,14,0,
0232,1999-03-21,39 - 04 - 34 - 11 - 31 - 13,"04, 11, 13, 31, 34, 39",39,4,34,11,31,13,0,
0231,1999-03-14,40 - 20 - 26 - 27 - 36 - 34,"20, 26, 27, 34, 36, 40",40,20,26,27,36,34,0,
0230,1999-03-07,33 - 14 - 19 - 27 - 13 - 02,"02, 13, 14, 19, 27, 33",33,14,19,27,13,2,0,
0229,1999-02-28,33 - 35 - 27 - 28 - 39 - 40,"27, 28, 33, 35, 39, 40",33,35,27,28,39,40,0,
0228,1999-02-21,01 - 29 - 04 - 34 - 43 - 09,"01, 04, 09, 29, 34, 43",1,29,4,34,43,9,0,
0227,1999-02-14,25 - 23 - 14 - 32 - 33 - 21,"14, 21, 23, 25, 32, 33",25,23,14,32,33,21,0,
0226,1999-02-07,04 - 09 - 23 - 21 - 34 - 06,"04, 06, 09, 21, 23, 34",4,9,23,21,34,6,0,
0225,1999-01-31,28 - 36 - 26 - 13 - 27 - 02,"02, 13, 26, 27, 28, 36",28,36,26,13,27,2,0,
0224,1999-01-24,38 - 07 - 19 - 08 - 27 - 11,"07, 08, 11, 19, 27, 38",38,7,19,8,27,11,0,
0223,1999-01-17,36 - 33 - 39 - 21 - 23 - 14,"14, 21, 23, 33, 36, 39",36,33,39,21,23,14,0,
0222,1999-01-10,22 - 20 - 26 - 36 - 43 - 33,"20, 22, 26, 33, 36, 43",22,20,26,36,43,33,0,
0221,1999-01-03,01 - 09 - 17 - 07 - 30 - 31,"01, 07, 09, 17, 30, 31",1,9,17,7,30,31,0,
0220,1998-12-27,20 - 03 - 05 - 37 - 11 - 14,"03, 05, 11, 14, 20, 37",20,3,5,37,11,14,0,
0219,1998-12-20,06 - 38 - 08 - 07 - 39 - 09,"06, 07, 08, 09, 38, 39",6,38,8,7,39,9,0,
0218,1998-12-13,13 - 18 - 19 - 27 - 32 - 35,"13, 18, 19, 27, 32, 35",13,18,19,27,32,35,0,
0217,1998-12-06,05 - 09 - 12 - 16 - 21 - 36,"05, 09, 12, 16, 21, 36",5,9,12,16,21,36,0,
0216,1998-11-29,08 - 20 - 23 - 32 - 35 - 37,"08, 20, 23, 32, 35, 37",8,20,23,32,35,37,0,
0215,1998-11-22,06 - 18 - 27 - 31 - 38 - 41,"06, 18, 27, 31, 38, 41",6,18,27,31,38,41,0,
0214,1998-11-15,01 - 05 - 21 - 22 - 23 - 26,"01, 05, 21, 22, 23, 26",1,5,21,22,23,26,0,
0213,1998-11-08,14 - 16 - 17 - 20 - 26 - 27,"14, 16, 17, 20, 26, 27",14,16,17,20,26,27,0,
0212,1998-11-01,15 - 23 - 28 - 30 - 36 - 37,"15, 23, 28, 30, 36, 37",15,23,28,30,36,37,0,
0211,1998-10-25,06 - 07 - 08 - 18 - 28 - 36,"06, 07, 08, 18, 28, 36",6,7,8,18,28,36,0,
0210,1998-10-18,07 - 13 - 17 - 33 - 38 - 42,"07, 13, 17, 33, 38, 42",7,13,17,33,38,42,0,
0209,1998-10-11,09 - 15 - 18 - 20 - 22 - 41,"09, 15, 18, 20, 22, 41",9,15,18,20,22,41,0,
0208,1998-10-04,02 - 23 - 33 - 36 - 37 - 39,"02, 23, 33, 36, 37, 39",2,23,33,36,37,39,0,
0207,1998-09-27,01 - 13 - 14 - 16 - 21 - 31,"01, 13, 14, 16, 21, 31",1,13,14,16,21,31,0,
0206,1998-09-20,07 - 22 - 24 - 34 - 39 - 40,"07, 22, 24, 34, 39, 40",7,22,24,34,39,40,0,
0205,1998-09-13,08 - 16 - 18 - 23 - 24 - 27,"08, 16, 18, 23, 24, 27",8,16,18,23,24,27,0,
0204,1998-09-06,01 - 02 - 15 - 21 - 32 - 34,"01, 02, 15, 21, 32, 34",1,2,15,21,32,34,0,
0203,1998-08-30,07 - 18 - 22 - 25 - 38 - 43,"07, 18, 22, 25, 38, 43",7,18,22,25,38,43,0,
0202,1998-08-23,03 - 04 - 11 - 15 - 24 - 35,"03, 04, 11, 15, 24, 35",3,4,11,15,24,35,0,
0201,1998-08-16,22 - 32 - 33 - 34 - 36 - 41,"22, 32, 33, 34, 36, 41",22,32,33,34,36,41,0,
0200,1998-08-09,05 - 12 - 17 - 18 - 26 - 34,"05, 12, 17, 18, 26, 34",5,12,17,18,26,34,0,
0199,1998-08-02,09 - 23 - 25 - 29 - 32 - 36,"09, 23, 25, 29, 32, 36",9,23,25,29,32,36,0,
0198,1998-07-26,04 - 06 - 09 - 11 - 14 - 21,"04, 06, 09, 11, 14, 21",4,6,9,11,14,21,0,
0197,1998-07-19,10 - 15 - 17 - 24 - 40 - 43,"10, 15, 17, 24, 40, 43",10,15,17,24,40,43,0,
0196,1998-07-12,14 - 17 - 20 - 23 - 30 - 39,"14, 17, 20, 23, 30, 39",14,17,20,23,30,39,0,
0195,1998-07-05,11 - 25 - 26 - 27 - 31 - 34,"11, 25, 26, 27, 31, 34",11,25,26,27,31,34,0,
